Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score
773832.0,0.0,11.0,25.0,842094.0,0.0,13.0,0.0,301840.0,219640.0,17024.0,702.0
1886438.868177304,0.0,9.811684680946575,23.745044026718716,1354095.4055566513,0.0,32.0,0.0,411015.4794266493,915128.0031417292,30141.704085693098,726.1160664363016
949620.0,0.0,11.0,14.4,676566.0,0.0,55.0,0.0,269280.0,268774.0,15590.0,744.0
1548481.0,0.0,10.0,24.5,893684.0,0.0,32.0,0.0,639958.0,470022.0,17292.0,729.0
739404.6989205751,0.0,13.42623186853213,13.500014398045993,348393.13789300027,0.0,50.327970346881585,0.0,241316.1922036295,191925.01328648263,14953.08408116043,701.6884065733935
1168386.0,0.0,14.0,14.5,664422.0,0.0,33.0,0.0,360272.0,226081.0,24464.0,731.0
751944.0,0.0,9.0,15.0,487058.0,0.0,47.0,0.0,225830.0,259540.0,17420.0,743.0
1852754.987322962,0.0,6.995976017154056,16.123741498791073,267926.44803103054,0.0,14.072431691226999,0.0,385809.188531286,160305.97565134586,23615.931833868315,740.0
1168386.0,0.0,16.0,14.8,128678.0,0.0,32.0,0.0,212850.0,44897.0,16432.0,731.0
705019.5128245043,0.0,9.030672511438395,13.993126312353468,190789.422674149,0.0,34.436807013726074,0.0,287518.43086408323,148097.03078294007,13449.294912872458,713.2257953604516
2313364.0,0.0,12.0,22.5,1038972.0,0.0,17.0,0.0,604846.0,629014.0,28146.0,743.0
530145.925731195,0.0,8.989940606395532,8.664674407151285,458718.913476272,0.0,30.020118787208936,0.0,204549.3737488967,193134.6624748316,8267.576916892447,721.4142008662793
763170.288873617,0.0,9.698979220674698,20.676536625069897,109930.6298277758,0.0,35.91327013122893,0.0,146944.4026870457,78525.83078273945,9118.621656919804,725.2806051928193
1190152.692884114,0.0,13.413407365615273,14.813962607729813,349340.4376826828,0.413407365615272,40.212296881386195,0.413407365615272,441615.47398128855,231770.29531846326,22527.525835531014,727.4804441936916
1516656.0,0.0,8.0,37.6,353518.0,1.0,32.0,1.0,99999999.0,216467.0,12222.0,738.0
798360.3094409057,0.0,14.881174266639935,11.8,405549.896550435,0.0,37.041006514262804,0.0,298303.4437141795,259251.58247541985,12979.249308112328,722.7171482095887
539714.0,0.0,6.0,31.0,62480.0,0.0,24.0,0.0,86196.0,43377.0,4151.0,728.0
1168386.0,0.0,23.0,26.8,1784618.0,0.0,29.0,0.0,463518.0,980248.0,51136.0,731.0
500249.1313049212,0.0,6.648584478297282,20.56816435183528,481954.78750643315,0.0,32.0,0.0,192780.73007294338,180067.56697084414,5987.19032532157,732.1627396953245
1057293.0,0.0,12.0,9.0,222838.0,0.0,32.0,0.0,251416.0,138377.0,13480.0,720.0
861613.9151780785,0.0,6.1832446798248295,11.450771266230783,294425.8302789842,0.0,32.0,0.0,100307.16272771177,173124.8923429021,13808.452931353739,718.7643616754456
1168386.0,0.0,7.0,14.59588489095235,296507.5331958124,0.6291215914755987,58.39013411017035,0.6291215914755987,163423.88036847042,140061.49426396503,4650.061490696599,731.0
759316.0,0.0,11.0,19.6,311960.0,1.0,32.0,1.0,274758.0,202597.0,19616.0,725.0
1555783.6063894527,0.0,6.376143105042226,15.14587143683474,169374.5238803583,0.7706428158262957,24.0,0.0,204837.8133649018,47578.428712801084,10187.590934518514,729.7522862100844
577075.9136178306,0.0,5.499382166227781,8.3247219748025,367083.51268619194,0.0,32.0,0.0,235779.66390098844,213122.81053998964,6526.650909758883,729.7552515870639
1168386.0,0.0,6.0,13.7,588390.0,1.0,32.0,1.0,337260.0,39121.0,13957.0,731.0
2124352.0,0.0,10.0,22.4,854546.0,0.0,65.0,0.0,99999999.0,370481.0,17030.0,751.0
1168386.0,0.0,7.0,10.2,286506.0,0.0,32.0,0.0,151866.0,70015.0,7623.0,731.0
1168386.0,0.0,14.59931635689308,16.020205092932077,698296.4103150662,0.0,32.0,0.0,272524.4816938359,401532.0909669996,23651.952144982515,731.0
1168386.0,0.0,6.0,21.7,44132.0,0.0,34.0,0.0,66176.0,28120.0,5449.0,731.0
1036963.0,0.0,9.0,16.1,266156.0,1.0,37.0,1.0,176836.0,119985.0,13567.0,746.0
938928.10400771,0.0,13.449753312843477,14.47743010530565,526383.014263917,0.0,31.149917770947827,0.0,344491.2236707821,227348.364792613,18741.821218975576,706.9769323827261
1168386.0,0.0,12.0,12.2,499466.0,0.0,59.0,0.0,409134.0,345952.0,16211.0,731.0
1019635.0,0.0,14.0,17.4,664598.0,0.0,60.0,0.0,437272.0,379962.0,20903.0,732.0
750956.0,0.0,11.0,18.0,217558.0,1.0,63.0,1.0,173910.0,121182.0,9837.0,689.0
1820560.6738636647,0.0,17.0,22.726938690038445,1559808.4495677329,0.0,32.0,0.0,418104.97943374485,813361.277975008,44559.34569853536,727.4936435013058
823849.3304862716,0.0,11.467461781977779,18.568006060748882,389999.8974928511,0.0,45.55639167735559,0.0,388166.12790157006,302955.97655255074,15411.773773081015,645.2006720958443
1585607.0,0.0,7.0,12.0,127490.0,0.0,32.0,0.0,431992.0,55917.0,29995.0,665.0
899693.2421191018,0.0,6.184652482767635,11.750839717258506,462766.5240146794,0.0,34.36930496553527,0.0,121700.68973493855,308514.15770324634,11251.480271097815,717.3764964481722
1947519.0,0.0,8.0,13.9,614020.0,1.0,63.0,1.0,386584.0,334077.0,8748.0,725.0
2887050.0,0.0,10.0,26.6,1559140.0,0.0,32.0,0.0,445720.0,276032.0,9840.0,747.0
1168386.0,0.0,17.519504576382293,20.398576202812073,670142.2596992382,0.0,32.0,0.0,452335.32536732,302395.77600534115,19866.34781316816,731.0
656089.0,0.0,10.0,14.6,223608.0,0.0,74.0,0.0,265892.0,160474.0,13942.0,692.0
959880.0,0.0,14.0,26.4,422532.0,0.0,32.0,0.0,188936.0,89775.0,12798.0,725.0
1881342.0,0.0,13.0,22.6,200090.0,0.0,32.0,0.0,67364.0,53922.0,9799.0,715.0
1198007.0,0.0,10.0,12.2,331518.0,0.0,32.0,0.0,238414.0,276298.0,16572.0,727.0
1194131.0,0.0,14.0,25.3,541684.0,0.0,65.0,0.0,267608.0,373787.0,19504.0,732.0
1696320.0,0.0,16.0,21.9,983598.0,0.0,32.0,0.0,518012.0,586131.0,25162.0,748.0
1728810.0,0.0,12.0,13.2,683232.0,0.0,26.0,0.0,222420.0,182324.0,17432.0,701.0
1168386.0,0.0,9.920132607631647,14.446006630381582,492203.9395655932,0.7300331519079117,32.0,0.7300331519079117,330669.77335577266,297282.96459668723,20697.345835750013,731.0
3034224.0,0.0,10.0,16.7,307582.0,4.0,32.0,4.0,418858.0,137066.0,17295.0,692.0
887930.2648463326,0.0,6.820214358435509,7.06144981334886,222118.2523683552,0.0,34.45707043471471,0.0,259545.05449194965,115486.52392855713,13484.400135746284,690.5169989819029
1471664.0,0.0,10.0,17.7,234586.0,1.0,64.0,1.0,225038.0,33421.0,19868.0,742.0
1160862.0,0.0,8.0,12.5,571098.0,0.0,32.0,0.0,537658.0,407892.0,15575.0,739.0
1892172.0,0.0,9.0,22.7,1340966.0,0.0,32.0,0.0,402424.0,933432.0,29676.0,725.0
886844.0,0.0,7.0,6.6,225148.0,0.0,32.0,0.0,262174.0,113544.0,13820.0,688.0
1168386.0,0.0,12.88360223477919,12.20475798869873,675716.3776024285,0.0,32.0,0.0,470196.99195123947,110599.34085710777,15303.549703351797,731.0
1181306.0,0.0,8.0,20.5,1389630.0,0.0,32.0,0.0,110308.0,1100537.0,23921.0,745.0
666140.0,0.0,10.0,29.5,636042.0,1.0,52.0,1.0,154264.0,103816.0,12601.0,737.0
2462314.8910812465,0.0,7.78344837361791,13.68344837361791,334896.65114567976,0.0,22.87586280213432,0.0,450709.7669605329,114052.70474263663,40838.14465463181,714.4110367800208
1168386.0,0.0,10.0,15.0,503558.0,0.0,32.0,0.0,206756.0,343121.0,9235.0,731.0
951805.0,0.0,16.0,10.1,972752.0,0.0,32.0,0.0,99999999.0,261269.0,16339.0,732.0
633403.0,0.0,23.0,15.8,507056.0,0.0,32.0,0.0,354838.0,236037.0,13513.0,662.0
952622.0,0.0,18.0,20.0,1132714.0,0.0,18.0,0.0,395010.0,214244.0,18259.0,718.0
937612.0,0.0,4.0,11.4,220858.0,0.0,32.0,0.0,39380.0,169575.0,8829.0,725.0
932598.6828729537,0.0,4.252335322436687,17.5,241045.0219464438,0.0,32.0,0.0,218022.36467179796,191110.25875320678,13724.248296000767,717.3411378246681
1168386.0,0.8480461218501366,6.282682040616712,17.912060655736056,48553.71247932661,0.8480461218501366,33.434635918766574,0.0,67724.53221849835,29731.28763151526,7120.7815882072355,731.0
1117527.8671903033,0.0,6.15082639114257,17.16636361210273,163294.49966641254,0.030165278228514003,56.24586804428715,0.030165278228514003,193377.3547072748,112129.72491449447,11661.314449168673,732.9396694435429
753465.0597483187,0.0,10.18820370932137,32.98131386445204,503204.229899473,0.0,32.0,0.0,384336.47305689525,418763.932936599,15158.400117812254,669.1762731832586
921165.1767918125,0.0,10.0,13.261960383992703,558659.4463440197,0.0,30.101293453620126,0.0,334387.48294351145,236113.33179107046,12582.329307934222,734.0506467268101
1735393.3026756046,0.0,12.794982477523199,21.09455081518272,378415.3914353691,1.0,67.37240362637759,1.0,740472.6404663444,154586.1604212917,27480.395054854627,643.1215275025376
1168386.0,0.0,8.303028264984789,21.57727288012614,946183.0185961463,0.9242429337538025,9.81816958990874,0.0,236585.93550197364,639017.5290711907,14890.349578769414,731.0
1168386.0,0.0,7.0,22.6,269940.0,1.0,64.0,0.0,163350.0,136610.0,17023.0,731.0
957212.5918298629,0.0,16.9636308318648,12.606364604423659,590754.8317634324,0.0,60.79996957525641,0.0,347162.52342092036,179505.33776071962,18618.365938406077,724.7999695752565
979316.650193747,0.0,5.902532631016379,24.103683992517837,87814.44352682197,0.0,20.267075796787076,0.0,152809.23163366216,43283.50172768525,8912.049022757084,714.8050652620327
434069.51244510605,0.0,4.428642655646175,17.32764547659973,243129.7602571871,0.0,32.0,0.0,167748.2423670068,164223.2283802509,5101.851800826537,741.9995014104768
733742.0,0.0,15.0,30.5,651420.0,0.0,32.0,0.0,372504.0,532760.0,15531.0,683.0
1168386.0,0.0,4.117234496548488,12.474449033087595,44380.5250464556,0.0,32.11723449654849,0.0,98898.46444998727,25830.557147802963,6048.660812849306,731.0
952565.0,0.0,12.0,44.8,366212.0,0.0,32.0,0.0,264704.0,240369.0,11669.0,707.0
1431992.0,0.0,15.0,22.0,508112.0,0.0,32.0,0.0,353716.0,276450.0,21002.0,718.0
1065805.0,0.0,11.0,24.6,339130.0,1.0,32.0,1.0,336578.0,128288.0,21405.0,726.0
958155.3045042893,0.0,7.879400507430182,17.628964721517637,355761.7469774072,0.0,32.0,0.0,312373.913289355,174777.2516950585,6577.773143167691,731.2746599009309
1531223.9730984936,0.0,9.779012757624564,12.114939548636144,485359.6798529567,0.0,36.96131632316725,0.0,465411.41463578836,292482.6854730799,14658.001257576336,650.630053647945
1176994.8630504818,0.0,6.167176855457278,18.595921791032374,214864.42401488379,0.2334353710914555,71.36289126961614,0.2334353710914555,331647.15197023243,58758.63226790789,26333.062603138584,734.2680951952804
655025.0,0.0,5.0,5.0,257818.0,0.0,32.0,0.0,182028.0,134045.0,20251.0,723.0
1168386.0,0.0,9.076984194000874,9.892321443650196,243143.03174632834,0.0,32.0,0.0,256013.72906799414,180846.6296337495,16952.700574587318,731.0
1168386.0,0.0,12.0,16.7,1403424.0,0.0,32.0,0.0,663916.0,672676.0,20539.0,731.0
1168386.0,0.0,4.0,22.9,110462.0,0.0,53.0,0.0,196064.0,91485.0,11553.0,731.0
1500392.0,0.0,11.0,26.0,842974.0,0.0,32.0,0.0,542916.0,588981.0,21506.0,732.0
1690658.0,0.0,15.0,19.4,998602.0,0.0,32.0,0.0,219956.0,735642.0,22965.0,698.0
1280125.0,0.0,8.0,13.3,362934.0,0.0,32.0,0.0,318582.0,204991.0,16428.0,741.0
2667182.0,0.0,5.0,21.1,1008348.0,0.0,32.0,0.0,264704.0,845595.0,20671.0,746.0
1168386.0,0.0,10.0,17.4,388916.0,0.0,32.0,0.0,266816.0,324140.0,15117.0,731.0
1168386.0,0.0,9.0,9.9,191752.0,0.0,32.0,0.0,130944.0,138605.0,10308.0,731.0
1852082.0,0.0,17.0,12.1,699204.0,2.0,44.0,1.0,379764.0,267520.0,33029.0,654.0
1437065.0,0.0,14.0,28.4,985600.0,0.0,2.0,0.0,99999999.0,160018.0,23233.0,740.0
1210300.0,0.0,9.0,20.8,707058.0,0.0,32.0,0.0,129360.0,340138.0,25618.0,746.0
1824684.0,0.0,11.0,16.1,694100.0,0.0,32.0,0.0,636614.0,405232.0,17030.0,732.0
1134300.0,0.0,13.0,12.5,429110.0,0.0,32.0,0.0,328350.0,311676.0,24482.0,726.0
761064.0,0.0,10.0,13.5,200310.0,0.0,32.0,0.0,220308.0,93765.0,5346.0,741.0
1168386.0,0.0,11.0,10.8,479204.0,0.0,32.0,0.0,311564.0,390260.0,15708.0,731.0
530404.0,0.0,10.0,18.9,241098.0,1.0,32.0,1.0,131604.0,76627.0,3059.0,709.0
1743858.0,0.0,15.0,16.0,509542.0,0.0,7.0,0.0,606320.0,216505.0,28774.0,715.0
1259833.0,0.0,15.0,26.4,668778.0,1.0,14.0,1.0,336644.0,329802.0,11653.0,745.0
336661.0,0.0,7.0,9.7,158202.0,0.0,32.0,0.0,132110.0,51509.0,505.0,723.0
1153148.0,0.0,13.0,11.8,1074986.0,0.0,32.0,0.0,300960.0,410343.0,20949.0,745.0
2251956.0,0.0,11.0,8.7,445852.0,0.0,32.0,0.0,478038.0,131689.0,9665.0,742.0
818064.0,0.0,11.0,18.0,548680.0,0.0,7.0,0.0,330440.0,221768.0,15134.0,733.0
1306744.0,0.0,11.0,30.2,1330032.0,0.0,32.0,0.0,99999999.0,583528.0,19710.0,745.0
578930.0,0.0,7.0,5.7,174020.0,0.0,32.0,0.0,111738.0,43890.0,14473.0,727.0
1577703.0,0.0,11.0,15.4,364188.0,0.0,29.0,0.0,257906.0,263568.0,28793.0,698.0
1338113.0,0.0,7.0,28.5,298848.0,0.0,55.0,0.0,35420.0,198474.0,11932.0,703.0
1168386.0,0.0,14.0,21.8,1210726.0,0.0,32.0,0.0,646800.0,617956.0,28023.0,731.0
1641586.1741445407,0.0,6.504131406326611,17.814462418005142,225992.81697019062,0.0,12.256197109489918,0.0,219788.45560279244,115127.51380513572,13494.98688198104,731.2148830462238
1711482.0,0.0,6.0,21.4,599478.0,0.0,32.0,0.0,99999999.0,464417.0,14105.0,674.0
1042645.8708108303,0.0,14.456243535026523,16.487512929946952,662063.5671629277,0.0,53.61259050962867,0.0,431244.5666587646,365385.7034212051,20011.27201079066,726.2969558121684
806910.8428629731,0.0,8.640558395852977,14.741093353704033,232235.68167320188,0.0,7.372314587370346,0.0,77675.62787330446,182610.53108888713,17783.048589059406,739.4184569417531
745750.0,0.0,12.0,10.1,277948.0,0.0,32.0,0.0,232474.0,98420.0,14107.0,721.0
1139069.0,0.0,13.0,18.0,188188.0,0.0,19.0,0.0,432432.0,72010.0,13574.0,707.0
1600959.0,0.0,21.0,17.1,484308.0,0.0,5.0,0.0,327140.0,149321.0,22413.0,721.0
1168386.0,0.0,5.267330025443243,18.285140941480538,513141.8857562682,0.0,32.0,0.0,335113.2450745624,331771.8430016808,8429.620262715582,731.0
1168386.0,0.0,10.0,20.9,369336.0,0.0,43.0,0.0,263780.0,221046.0,20970.0,731.0
2179319.0,0.0,12.0,24.6,740058.0,0.0,55.0,0.0,609092.0,284411.0,31418.0,744.0
1168386.0,0.0,15.0,20.1,487608.0,0.0,5.0,0.0,219648.0,244663.0,19728.0,731.0
497226.1528672529,0.0,9.0,27.716920948401253,194166.59152243793,1.393845355650469,48.06154644349531,0.9292302371003127,132482.03723916243,77274.17924014312,7295.169987724805,720.9384535565047
621000.4654592468,0.0,8.73812464251985,17.972455280539968,294774.715901572,0.2483035203599786,6.234731683239808,0.2483035203599786,325128.95435755234,108666.08085237996,10898.240614124763,691.3025908688406
578939.2686502051,0.0,9.098295180454858,15.160681927818056,282520.61590685823,0.2745737951137147,32.0,0.2745737951137147,219479.54086469222,143610.83459794873,11192.632197243121,725.5694593364783
1251799.9132115692,0.0,23.94312962056503,15.856393543446162,903307.1776541031,0.0,32.526051009773454,0.0,617395.564550456,459585.93311392434,27023.03197876233,715.6019073439552
1168386.0,2.0,6.0,30.4,565818.0,3.0,32.0,1.0,220968.0,333260.0,8667.0,731.0
958094.0,0.0,6.0,17.6,0.0,0.0,21.0,0.0,109780.0,0.0,11816.0,725.0
642105.0,0.0,8.0,15.5,624052.0,0.0,32.0,0.0,250096.0,363793.0,16534.0,738.0
1148408.28701108,0.0,25.438407017456072,18.991794881296677,718565.6898272425,0.0,32.0,0.0,224503.5403370681,219160.57392157108,13550.270355471497,725.7261320947625
1682032.0,0.0,16.0,28.8,651332.0,0.0,44.0,0.0,354112.0,169309.0,20324.0,726.0
391020.0,0.0,2.0,21.2,230670.0,0.0,59.0,0.0,85162.0,79496.0,4595.0,727.0
1168386.0,0.0,7.0,16.7,727430.0,0.0,32.0,0.0,60566.0,143241.0,9186.0,731.0
1766525.0,0.0,12.0,17.1,1277364.0,0.0,79.0,0.0,674322.0,77216.0,4151.0,725.0
1168386.0,0.0,10.64253903230809,33.68507806461618,540748.8131683395,0.528507806461618,47.32672638738692,0.528507806461618,209273.74081372717,137895.50488715534,4158.751236203463,731.0
851772.8299486487,2.79601499469395,11.864009996462633,8.300348518217438,333452.7298289479,2.79601499469395,32.0,0.0,173738.52095719785,160617.24528020876,21280.047219706194,726.3880449840818
1168386.0,0.5771188898978812,6.192372963299293,19.122202291789463,47141.09789192755,0.5771188898978812,33.61525407340141,0.0,67229.81909295353,29216.525890805973,6586.693704952023,731.0
1852139.0,0.0,10.0,29.8,146564.0,0.0,10.0,0.0,218834.0,100244.0,29017.0,736.0
1026095.0,0.0,14.0,11.0,249700.0,1.0,19.0,1.0,99999999.0,132620.0,11800.0,713.0
1168386.0,0.0,14.542188199514431,12.954218819951443,347071.365055111,0.0,29.635547049878607,0.0,217196.4432267632,105311.61139312603,11407.9178305959,731.0
585713.0,0.0,7.0,15.0,206778.0,1.0,76.0,1.0,231528.0,156978.0,13227.0,707.0
940120.0,0.0,10.0,32.6,21780.0,0.0,32.0,0.0,108856.0,11305.0,8069.0,751.0
1524219.9057816654,0.0,20.767944816689983,21.198918644116535,1351972.7459607448,0.4419862041724959,21.955751675104928,0.0,293921.52313325397,463023.06166024675,31503.55435234295,735.2817102876224
1419300.0,0.0,7.0,16.9,177584.0,0.0,32.0,0.0,99999999.0,137256.0,15967.0,738.0
7476880.0,0.0,12.0,13.4,1022010.0,0.0,26.0,0.0,99999999.0,521645.0,31777.0,732.0
1128259.3265766369,0.0,21.205207811109684,14.563598898277613,761759.0279344649,0.0,32.0,0.0,108353.65792738783,411298.57840891194,27028.12073037052,664.9022934422271
2517557.0,0.0,17.0,34.2,1304160.0,0.0,32.0,0.0,755766.0,207233.0,30567.0,740.0
1168386.0,0.0,10.22197545590346,10.265704278023494,351544.59103753726,0.2219754559034598,32.0,0.2219754559034598,188118.02170153655,166386.71116917607,11747.093391899474,731.0
1168386.0,0.0,9.0,18.5,195118.0,0.0,26.0,0.0,129800.0,94373.0,11498.0,731.0
1013479.0,0.0,13.0,24.2,848584.0,0.0,32.0,0.0,420508.0,260167.0,24661.0,611.0
1155276.5909883522,0.0,13.816554128639625,12.952049663914092,703505.1049229197,0.0,32.0,0.0,439956.0689996238,474299.1785282191,21903.475803700978,717.1715094813843
1014961.0,0.0,4.0,10.4,129734.0,0.0,32.0,0.0,134860.0,61408.0,24697.0,732.0
2397800.0,0.0,14.0,32.8,864754.0,0.0,18.0,0.0,222112.0,289028.0,21181.0,737.0
1827553.0,0.0,10.0,11.8,367246.0,0.0,47.0,0.0,431860.0,205200.0,10630.0,724.0
874269.5272360648,0.0,10.0,11.716530566984801,780918.2886334838,0.0,11.349379654280945,0.0,391572.7444148629,312402.7238984345,21660.256079117957,674.9309722558377
1012795.0,0.0,5.0,15.2,42042.0,0.0,65.0,0.0,176550.0,4218.0,10288.0,707.0
1274786.0,0.0,10.0,9.1,270996.0,0.0,27.0,0.0,165242.0,105089.0,8414.0,721.0
8710740.0,2.0,15.0,16.5,3162896.0,2.0,32.0,0.0,560340.0,1663545.0,40215.0,735.0
526034.0,0.0,5.0,16.5,547778.0,0.0,32.0,0.0,286880.0,245062.0,5966.0,747.0
8758449.0,0.0,10.0,20.6,0.0,0.0,32.0,0.0,99999999.0,2759503.0,12919.0,748.0
766992.0,0.0,11.0,23.4,237468.0,1.0,32.0,1.0,149314.0,119567.0,5043.0,706.0
1168386.0,0.0,5.333866657116376,17.23690660267972,44366.478936695035,0.0,33.333866657116374,0.0,57199.853204643165,29784.334157194735,6465.852547911852,731.0
1150694.1040535008,0.0,24.36582418521723,17.398108056990367,877278.8324414652,0.0,12.585439536956919,0.0,549243.3958301686,466378.3306431023,28636.279438182846,728.0298168477295
6620208.0,0.0,16.0,24.8,1233342.0,0.0,32.0,0.0,473462.0,724318.0,74588.0,733.0
1168386.0,0.0,16.0,21.1,721248.0,0.0,32.0,0.0,275594.0,500802.0,15230.0,731.0
1168386.0,0.0,13.0,11.7,668008.0,0.0,61.0,0.0,449592.0,412490.0,31669.0,731.0
2117427.7564286552,0.0,30.539767716316348,25.62052190547588,1911863.8892679994,0.0,54.003645984672616,0.0,768625.4062341661,1160129.9209683964,49492.01340888543,704.7541017327567
3110528.0,0.0,15.0,18.5,925760.0,0.0,30.0,0.0,562760.0,598842.0,32920.0,699.0
1238392.5765788038,0.0,9.631141965969197,15.597868517958153,130693.82103796458,0.0,14.283598752356877,0.0,213558.6796628567,68392.15174397726,13230.3316180722,710.4040833081168
1505256.0,0.0,11.0,10.7,479534.0,0.0,6.0,0.0,239646.0,227791.0,19192.0,742.0
939666.3494834302,0.0,12.680355497058537,14.043257735367439,502639.03653684305,0.6700888742646341,50.09239960514512,0.6700888742646341,212415.99047412907,131559.70037225256,14683.573396980759,743.9794667544122
1168386.0,0.0,12.0,19.1,321310.0,0.0,8.0,0.0,178530.0,246145.0,16787.0,731.0
1168386.0,0.0,4.0,26.9,314380.0,0.0,32.0,0.0,168476.0,61351.0,12474.0,731.0
823859.0,0.0,6.0,16.8,206228.0,1.0,32.0,1.0,99999999.0,118085.0,14349.0,715.0
2049264.0,0.0,5.0,25.4,594022.0,0.0,32.0,0.0,776160.0,483778.0,25445.0,688.0
672714.0,0.0,18.0,12.5,776930.0,0.0,47.0,0.0,342408.0,224105.0,11660.0,689.0
1168386.0,0.0,7.0,10.9,273966.0,0.0,32.0,0.0,779394.0,129656.0,25322.0,731.0
1471037.0,0.0,8.0,16.2,1408220.0,0.0,4.0,0.0,764302.0,386745.0,28808.0,649.0
1168386.0,0.0,25.0,33.4,344058.0,0.0,32.0,0.0,194018.0,167884.0,12583.0,731.0
1168386.0,0.0,3.0,14.3,100342.0,0.0,32.0,0.0,223036.0,77653.0,21230.0,731.0
1905700.0,0.0,16.0,28.0,1130580.0,0.0,15.0,0.0,551650.0,236284.0,26585.0,706.0
1399065.0,0.0,8.0,12.8,324346.0,0.0,12.0,0.0,259204.0,71155.0,19191.0,741.0
1168386.0,0.0,12.0,14.9,1180168.0,0.0,32.0,0.0,134948.0,253783.0,15418.0,731.0
1428287.0,0.0,19.0,15.3,522698.0,0.0,32.0,0.0,179168.0,132715.0,18568.0,740.0
918707.0,0.0,17.0,10.2,354574.0,0.0,13.0,0.0,382624.0,912.0,9187.0,735.0
1985823.0,0.0,7.0,16.2,904376.0,0.0,32.0,0.0,175186.0,235885.0,10028.0,747.0
660478.0,0.0,6.0,11.8,161634.0,0.0,32.0,0.0,99999999.0,51357.0,716.0,736.0
2381175.0,0.0,12.0,17.5,553850.0,0.0,32.0,0.0,772002.0,364021.0,47624.0,692.0
2397097.0,0.0,10.0,26.1,575190.0,0.0,76.0,0.0,234806.0,348232.0,9369.0,721.0
1815465.697557041,0.0,22.33223175038309,28.995064989345916,1223917.0960006467,0.0,30.378277108073224,0.0,446710.4462235799,333874.5465278327,27449.801936195177,741.2795768949915
1090011.0,0.0,12.0,16.5,312598.0,0.0,31.0,0.0,396308.0,228950.0,25797.0,702.0
1521249.5295376908,0.0,4.250223068882448,18.203991929375416,168294.471217297,1.9165923103725173,32.0,0.9582961551862587,218751.985402433,138941.62734998707,24391.62679572346,716.414361621548
1168386.0,0.0,6.621261264276524,31.74148262083051,1117240.6700382612,0.0,28.355006436729443,0.0,456879.2992660578,579213.0554645016,16335.051794765892,731.0
1418202.6886179496,0.0,10.992685631477144,18.635108968909705,204189.0033691437,0.6691047895076183,36.683733526553326,0.6691047895076183,359452.0878589354,146909.78841696712,25067.39075324158,732.6252185783704
1168386.0,0.0,9.38700374224034,18.74991512109701,415907.9917456648,0.5376654192532199,35.23634206522746,0.5376654192532199,131185.25348192718,52518.356220278896,8378.223070681925,731.0
905426.0,0.0,9.0,14.0,321442.0,1.0,32.0,1.0,218416.0,114931.0,3946.0,744.0
446329.0,0.0,15.0,12.4,424754.0,0.0,32.0,0.0,99999999.0,48051.0,2492.0,750.0
1246742.0,0.0,12.0,15.8,792990.0,0.0,32.0,0.0,399762.0,354065.0,13610.0,718.0
1344098.0,0.0,7.0,14.7,338184.0,0.0,32.0,0.0,200090.0,161804.0,14449.0,747.0
566027.9903545836,0.0,8.677715715950733,14.854512712454195,255845.510605311,0.6777157159507318,32.0,0.6777157159507318,255597.18048066017,143893.39712527988,9243.972285675949,714.545127124542
390241.0,0.0,4.0,17.8,293018.0,0.0,78.0,0.0,61732.0,104253.0,2361.0,723.0
1130310.0,0.0,12.0,22.6,547514.0,1.0,32.0,1.0,463518.0,326268.0,15937.0,698.0
936700.0,0.0,5.0,22.5,133364.0,1.0,32.0,1.0,59114.0,55290.0,8977.0,707.0
457558.0,0.0,5.0,13.5,614042.0,0.0,32.0,0.0,99999999.0,72124.0,1640.0,751.0
1545081.5664907626,0.0,8.480727171820359,30.513512850379165,537319.1585034498,0.0,30.461673050174852,0.0,442031.68015539664,414070.27021466347,21739.78534775844,705.5573810714707
1043442.0,0.0,13.0,23.7,467324.0,1.0,71.0,1.0,434060.0,103721.0,4252.0,680.0
697107.4381820556,0.0,9.778164533386235,22.495163968514184,162962.14873865663,0.0,21.738780121404496,0.0,269169.6171119476,127432.91640958254,7277.951462773577,715.0697929210871
1192319.6435636282,0.48097838866202347,10.404891943310117,19.726359526303153,492852.31305230653,0.48097838866202347,29.0,0.0,538777.4943203421,293140.36879715975,26400.452373826578,721.1385893845785
875661.305805641,0.0,18.0,15.705695105674165,844509.2649175387,0.0,32.0,0.0,436621.7643323515,319670.1641327326,18204.002476294285,716.4857622358146
1581579.0,0.0,7.0,16.7,443630.0,0.0,32.0,0.0,396418.0,292334.0,28995.0,677.0
2056351.0,0.0,17.0,14.0,1022714.0,0.0,32.0,0.0,601744.0,391286.0,29132.0,718.0
1310980.2179474984,0.0,6.796567692452269,25.161280306795927,74793.31791409143,0.0,28.38970307735681,0.0,254890.3094003123,60844.33403730569,15748.130889256354,696.2695723131862
1929369.5434584813,0.0,12.376858039930813,19.221655528124536,2144918.9499591705,0.0,32.0,0.0,379051.3642493529,1425558.538598412,42185.560897161944,731.2611482395848
1976988.0,0.0,7.0,18.7,596882.0,0.0,32.0,0.0,660330.0,406714.0,13608.0,733.0
1168386.0,0.0,9.0,24.6,793826.0,0.0,13.0,0.0,438592.0,624549.0,20833.0,731.0
